Name,Self CPU Time (μs),CPU Time (μs),Self CUDA Time (μs),CUDA Time (μs),Count
ProfilerStep*,598.999,2206.315,0,0,1
aten::item,1.4950000000000045,1.9770000000000039,0,0,1
aten::_local_scalar_dense,0.4819999999999993,0.4819999999999993,0,0,1
enumerate(DataLoader)#_SingleProcessDataLoaderIter.__next__,287.47300000000024,458.69199999999995,0,0,1
aten::select,7.7450000000000045,8.560000000000002,0,0,1
aten::as_strided,0.8149999999999977,0.8149999999999977,0,0,1
aten::select,1.155999999999949,1.3699999999999477,0,0,1
aten::as_strided,0.21399999999999864,0.21399999999999864,0,0,1
aten::select,1.3809999999999718,1.7729999999999677,0,0,1
aten::as_strided,0.3919999999999959,0.3919999999999959,0,0,1
aten::select,0.9139999999999304,1.0739999999999554,0,0,1
aten::as_strided,0.160000000000025,0.160000000000025,0,0,1
aten::select,1.6190000000000282,1.7940000000000396,0,0,1
aten::as_strided,0.17500000000001137,0.17500000000001137,0,0,1
aten::select,1.052000000000021,1.198000000000036,0,0,1
aten::as_strided,0.146000000000015,0.146000000000015,0,0,1
aten::select,1.09699999999998,1.3419999999999845,0,0,1
aten::as_strided,0.24500000000000455,0.24500000000000455,0,0,1
aten::select,1.3799999999999955,1.6099999999999568,0,0,1
aten::as_strided,0.22999999999996135,0.22999999999996135,0,0,1
aten::select,1.5460000000000491,1.8400000000000318,0,0,1
aten::as_strided,0.2939999999999827,0.2939999999999827,0,0,1
aten::select,0.8640000000000327,1.0600000000000023,0,0,1
aten::as_strided,0.19599999999996953,0.19599999999996953,0,0,1
aten::select,1.0279999999999632,1.2899999999999636,0,0,1
aten::as_strided,0.26200000000000045,0.26200000000000045,0,0,1
aten::select,0.8349999999999795,1.011000000000024,0,0,1
aten::as_strided,0.17600000000004457,0.17600000000004457,0,0,1
aten::select,1.22199999999998,1.391999999999996,0,0,1
aten::as_strided,0.17000000000001592,0.17000000000001592,0,0,1
aten::select,0.8600000000000136,1.0149999999999864,0,0,1
aten::as_strided,0.15499999999997272,0.15499999999997272,0,0,1
aten::select,1.106999999999971,1.3589999999999804,0,0,1
aten::as_strided,0.25200000000000955,0.25200000000000955,0,0,1
aten::select,1.5709999999999695,1.7690000000000055,0,0,1
aten::as_strided,0.19800000000003593,0.19800000000003593,0,0,1
aten::select,1.252999999999986,1.4610000000000127,0,0,1
aten::as_strided,0.20800000000002683,0.20800000000002683,0,0,1
aten::select,1.1610000000000014,1.406000000000006,0,0,1
aten::as_strided,0.24500000000000455,0.24500000000000455,0,0,1
aten::select,1.4460000000000264,1.850999999999999,0,0,1
aten::as_strided,0.4049999999999727,0.4049999999999727,0,0,1
aten::select,1.0209999999999582,1.2679999999999723,0,0,1
aten::as_strided,0.2470000000000141,0.2470000000000141,0,0,1
aten::select,1.072999999999979,1.44399999999996,0,0,1
aten::as_strided,0.3709999999999809,0.3709999999999809,0,0,1
aten::select,1.0120000000000005,1.3199999999999932,0,0,1
aten::as_strided,0.3079999999999927,0.3079999999999927,0,0,1
aten::select,1.242999999999995,1.4920000000000186,0,0,1
aten::as_strided,0.24900000000002365,0.24900000000002365,0,0,1
aten::select,1.2040000000000077,1.4769999999999754,0,0,1
aten::as_strided,0.2729999999999677,0.2729999999999677,0,0,1
aten::select,1.2720000000000482,1.521000000000015,0,0,1
aten::as_strided,0.2489999999999668,0.2489999999999668,0,0,1
aten::select,1.0760000000000218,1.3059999999999832,0,0,1
aten::as_strided,0.22999999999996135,0.22999999999996135,0,0,1
aten::select,1.2489999999999668,1.4979999999999905,0,0,1
aten::as_strided,0.24900000000002365,0.24900000000002365,0,0,1
aten::select,1.1490000000000578,1.4510000000000218,0,0,1
aten::as_strided,0.3019999999999641,0.3019999999999641,0,0,1
aten::select,1.1410000000000196,1.5430000000000064,0,0,1
aten::as_strided,0.4019999999999868,0.4019999999999868,0,0,1
aten::select,1.211999999999989,1.4239999999999782,0,0,1
aten::as_strided,0.21199999999998909,0.21199999999998909,0,0,1
aten::select,1.1280000000000427,1.4580000000000268,0,0,1
aten::as_strided,0.3299999999999841,0.3299999999999841,0,0,1
aten::select,1.1379999999999768,1.3249999999999886,0,0,1
aten::as_strided,0.18700000000001182,0.18700000000001182,0,0,1
aten::select,1.733000000000004,2.038000000000011,0,0,1
aten::as_strided,0.3050000000000068,0.3050000000000068,0,0,1
aten::select,1.11099999999999,1.3829999999999814,0,0,1
aten::as_strided,0.27199999999999136,0.27199999999999136,0,0,1
aten::select,1.4890000000000327,1.6829999999999927,0,0,1
aten::as_strided,0.19399999999995998,0.19399999999995998,0,0,1
aten::select,1.1270000000000664,1.3430000000000177,0,0,1
aten::as_strided,0.21599999999995134,0.21599999999995134,0,0,1
aten::select,1.1829999999999927,1.4139999999999873,0,0,1
aten::as_strided,0.23099999999999454,0.23099999999999454,0,0,1
aten::select,1.0960000000000036,1.3220000000000027,0,0,1
aten::as_strided,0.2259999999999991,0.2259999999999991,0,0,1
aten::select,1.4329999999999927,1.7339999999999804,0,0,1
aten::as_strided,0.3009999999999877,0.3009999999999877,0,0,1
aten::select,1.1829999999999927,1.38900000000001,0,0,1
aten::as_strided,0.20600000000001728,0.20600000000001728,0,0,1
aten::select,1.1599999999999682,1.3979999999999677,0,0,1
aten::as_strided,0.23799999999999955,0.23799999999999955,0,0,1
aten::select,1.1100000000000136,1.4250000000000114,0,0,1
aten::as_strided,0.3149999999999977,0.3149999999999977,0,0,1
aten::select,1.1779999999999404,1.4119999999999777,0,0,1
aten::as_strided,0.2340000000000373,0.2340000000000373,0,0,1
aten::select,1.0670000000000073,1.2989999999999782,0,0,1
aten::as_strided,0.2319999999999709,0.2319999999999709,0,0,1
aten::select,1.1200000000000045,1.5,0,0,1
aten::as_strided,0.37999999999999545,0.37999999999999545,0,0,1
aten::select,1.0469999999999686,1.2830000000000155,0,0,1
aten::as_strided,0.23600000000004684,0.23600000000004684,0,0,1
aten::select,1.2649999999999864,1.468999999999994,0,0,1
aten::as_strided,0.20400000000000773,0.20400000000000773,0,0,1
aten::select,0.9260000000000446,1.3240000000000123,0,0,1
aten::as_strided,0.3979999999999677,0.3979999999999677,0,0,1
aten::select,1.413000000000011,1.627999999999986,0,0,1
aten::as_strided,0.214999999999975,0.214999999999975,0,0,1
aten::select,1.1709999999999923,1.545000000000016,0,0,1
aten::as_strided,0.37400000000002365,0.37400000000002365,0,0,1
aten::select,1.242999999999995,1.4950000000000045,0,0,1
aten::as_strided,0.25200000000000955,0.25200000000000955,0,0,1
aten::select,1.2390000000000327,1.504000000000019,0,0,1
aten::as_strided,0.26499999999998636,0.26499999999998636,0,0,1
aten::select,1.157000000000039,1.386000000000024,0,0,1
aten::as_strided,0.228999999999985,0.228999999999985,0,0,1
aten::select,1.1859999999999786,1.5620000000000118,0,0,1
aten::as_strided,0.3760000000000332,0.3760000000000332,0,0,1
aten::select,1.391999999999996,1.6659999999999968,0,0,1
aten::as_strided,0.2740000000000009,0.2740000000000009,0,0,1
aten::select,1.4139999999999873,2.0740000000000123,0,0,1
aten::as_strided,0.660000000000025,0.660000000000025,0,0,1
aten::select,1.52800000000002,1.7450000000000045,0,0,1
aten::as_strided,0.21699999999998454,0.21699999999998454,0,0,1
aten::select,1.4939999999999714,1.7939999999999827,0,0,1
aten::as_strided,0.30000000000001137,0.30000000000001137,0,0,1
aten::select,1.566000000000031,1.7620000000000005,0,0,1
aten::as_strided,0.19599999999996953,0.19599999999996953,0,0,1
aten::select,1.3889999999999532,1.7209999999999468,0,0,1
aten::as_strided,0.33199999999999363,0.33199999999999363,0,0,1
aten::select,1.2769999999999868,1.434000000000026,0,0,1
aten::as_strided,0.1570000000000391,0.1570000000000391,0,0,1
aten::select,1.1249999999999432,1.3999999999999773,0,0,1
aten::as_strided,0.2750000000000341,0.2750000000000341,0,0,1
aten::select,1.0849999999999795,1.2789999999999964,0,0,1
aten::as_strided,0.19400000000001683,0.19400000000001683,0,0,1
aten::select,1.3729999999999905,1.8149999999999977,0,0,1
aten::as_strided,0.4420000000000073,0.4420000000000073,0,0,1
aten::stack,8.684999999999945,21.65199999999993,0,0,1
aten::cat,11.68100000000004,11.68100000000004,0,0,1
aten::view,1.2859999999999445,1.2859999999999445,0,0,1
aten::stack,12.247999999999479,47.63900000000001,0,0,1
aten::unsqueeze,1.2160000000000082,1.8640000000000327,0,0,1
aten::as_strided,0.6480000000000246,0.6480000000000246,0,0,1
aten::unsqueeze,0.8279999999999745,1.0930000000000746,0,0,1
aten::as_strided,0.26500000000010004,0.26500000000010004,0,0,1
aten::unsqueeze,0.4740000000000464,0.9940000000000282,0,0,1
aten::as_strided,0.5199999999999818,0.5199999999999818,0,0,1
aten::unsqueeze,0.49900000000013733,0.6560000000000628,0,0,1
aten::as_strided,0.15699999999992542,0.15699999999992542,0,0,1
aten::unsqueeze,0.6449999999999818,0.9089999999999918,0,0,1
aten::as_strided,0.26400000000001,0.26400000000001,0,0,1
aten::unsqueeze,0.5299999999999727,0.8120000000000118,0,0,1
aten::as_strided,0.2820000000000391,0.2820000000000391,0,0,1
aten::unsqueeze,0.5159999999999627,0.8519999999999754,0,0,1
aten::as_strided,0.33600000000001273,0.33600000000001273,0,0,1
aten::unsqueeze,0.4819999999999709,0.83400000000006,0,0,1
aten::as_strided,0.35200000000008913,0.35200000000008913,0,0,1
aten::unsqueeze,0.48899999999991905,0.6609999999999445,0,0,1
aten::as_strided,0.17200000000002547,0.17200000000002547,0,0,1
aten::unsqueeze,0.4820000000000846,0.6920000000000073,0,0,1
aten::as_strided,0.2099999999999227,0.2099999999999227,0,0,1
aten::unsqueeze,0.45900000000006,0.66700000000003,0,0,1
aten::as_strided,0.20799999999997,0.20799999999997,0,0,1
aten::unsqueeze,0.5699999999999363,0.8799999999999955,0,0,1
aten::as_strided,0.3100000000000591,0.3100000000000591,0,0,1
aten::unsqueeze,0.46099999999989905,0.7069999999999936,0,0,1
aten::as_strided,0.2460000000000946,0.2460000000000946,0,0,1
aten::unsqueeze,0.49100000000009913,0.7710000000000719,0,0,1
aten::as_strided,0.2799999999999727,0.2799999999999727,0,0,1
aten::unsqueeze,0.5120000000000573,0.6820000000000164,0,0,1
aten::as_strided,0.16999999999995907,0.16999999999995907,0,0,1
aten::unsqueeze,0.6520000000000437,1.0260000000000673,0,0,1
aten::as_strided,0.37400000000002365,0.37400000000002365,0,0,1
aten::unsqueeze,0.6820000000000164,0.83299999999997,0,0,1
aten::as_strided,0.15099999999995362,0.15099999999995362,0,0,1
aten::unsqueeze,0.5059999999999718,0.7509999999999764,0,0,1
aten::as_strided,0.24500000000000455,0.24500000000000455,0,0,1
aten::unsqueeze,0.5109999999999673,1.1269999999999527,0,0,1
aten::as_strided,0.6159999999999854,0.6159999999999854,0,0,1
aten::unsqueeze,0.8400000000000318,1.3870000000000573,0,0,1
aten::as_strided,0.5470000000000255,0.5470000000000255,0,0,1
aten::unsqueeze,0.5460000000000491,1.143000000000029,0,0,1
aten::as_strided,0.59699999999998,0.59699999999998,0,0,1
aten::unsqueeze,0.6570000000000391,1.15300000000002,0,0,1
aten::as_strided,0.4959999999999809,0.4959999999999809,0,0,1
aten::unsqueeze,1.1469999999999345,1.5910000000000082,0,0,1
aten::as_strided,0.44400000000007367,0.44400000000007367,0,0,1
aten::unsqueeze,0.5259999999999536,0.7129999999999654,0,0,1
aten::as_strided,0.18700000000001182,0.18700000000001182,0,0,1
aten::unsqueeze,0.5230000000001382,1.0450000000000728,0,0,1
aten::as_strided,0.5219999999999345,0.5219999999999345,0,0,1
aten::unsqueeze,0.8290000000000646,1.2789999999999964,0,0,1
aten::as_strided,0.4499999999999318,0.4499999999999318,0,0,1
aten::unsqueeze,0.4959999999999809,0.8819999999999482,0,0,1
aten::as_strided,0.38599999999996726,0.38599999999996726,0,0,1
aten::unsqueeze,0.8120000000000118,1.1050000000000182,0,0,1
aten::as_strided,0.29300000000000637,0.29300000000000637,0,0,1
aten::unsqueeze,0.4900000000000091,0.7690000000000055,0,0,1
aten::as_strided,0.27899999999999636,0.27899999999999636,0,0,1
aten::unsqueeze,0.6750000000000682,0.9260000000000446,0,0,1
aten::as_strided,0.25099999999997635,0.25099999999997635,0,0,1
aten::unsqueeze,0.6020000000000891,0.9880000000000564,0,0,1
aten::as_strided,0.38599999999996726,0.38599999999996726,0,0,1
aten::unsqueeze,1.4680000000000746,1.9800000000000182,0,0,1
aten::as_strided,0.5119999999999436,0.5119999999999436,0,0,1
aten::cat,3.619000000000028,3.619000000000028,0,0,1
aten::to,0.6130000000000564,0.6130000000000564,0,0,1
aten::to,0.05999999999994543,0.05999999999994543,0,0,1
aten::linear,2.826999999999998,56.798,0,0,1
aten::t,5.54099999999994,8.42599999999993,0,0,1
aten::transpose,1.8349999999999227,2.884999999999991,0,0,1
aten::as_strided,1.0500000000000682,1.0500000000000682,0,0,1
aten::addmm,31.097000000000094,45.54500000000007,0,0,1
aten::expand,1.5139999999998963,1.81899999999996,0,0,1
aten::as_strided,0.30500000000006366,0.30500000000006366,0,0,1
aten::copy_,12.290000000000077,12.290000000000077,0,0,1
aten::resolve_conj,0.2969999999999118,0.2969999999999118,0,0,1
aten::resolve_conj,0.04200000000003001,0.04200000000003001,0,0,1
aten::relu,4.7029999999999745,9.918999999999983,0,0,1
aten::clamp_min,5.216000000000008,5.216000000000008,0,0,1
aten::dropout,7.993000000000052,48.858999999999924,0,0,1
aten::empty_like,3.629000000000019,6.264999999999986,0,0,1
aten::empty_strided,2.6359999999999673,2.6359999999999673,0,0,1
aten::bernoulli_,15.152999999999906,15.152999999999906,0,0,1
aten::div_,7.970000000000027,14.308999999999969,0,0,1
aten::to,1.52800000000002,6.338999999999942,0,0,1
aten::_to_copy,2.4829999999998336,4.810999999999922,0,0,1
aten::empty_strided,0.6380000000000337,0.6380000000000337,0,0,1
aten::copy_,1.6900000000000546,1.6900000000000546,0,0,1
aten::mul,5.13900000000001,5.13900000000001,0,0,1
aten::linear,1.342999999999961,21.346000000000004,0,0,1
aten::t,2.008000000000038,3.796000000000049,0,0,1
aten::transpose,1.23700000000008,1.788000000000011,0,0,1
aten::as_strided,0.5509999999999309,0.5509999999999309,0,0,1
aten::addmm,13.271000000000072,16.206999999999994,0,0,1
aten::expand,0.8900000000001,1.1470000000000482,0,0,1
aten::as_strided,0.25699999999994816,0.25699999999994816,0,0,1
aten::copy_,1.6669999999999163,1.6669999999999163,0,0,1
aten::resolve_conj,0.07600000000002183,0.07600000000002183,0,0,1
aten::resolve_conj,0.045999999999935426,0.045999999999935426,0,0,1
aten::relu,2.6739999999998645,5.011999999999944,0,0,1
aten::clamp_min,2.338000000000079,2.338000000000079,0,0,1
aten::dropout,2.5200000000000955,38.15700000000004,0,0,1
aten::empty_like,1.0299999999999727,1.76299999999992,0,0,1
aten::empty_strided,0.7329999999999472,0.7329999999999472,0,0,1
aten::bernoulli_,10.447000000000116,10.447000000000116,0,0,1
aten::div_,2.7789999999999964,5.558999999999969,0,0,1
aten::to,0.4490000000000691,2.7799999999999727,0,0,1
aten::_to_copy,1.2719999999999345,2.3309999999999036,0,0,1
aten::empty_strided,0.5219999999999345,0.5219999999999345,0,0,1
aten::copy_,0.5370000000000346,0.5370000000000346,0,0,1
aten::mul,17.867999999999938,17.867999999999938,0,0,1
aten::linear,1.1510000000000673,16.721000000000004,0,0,1
aten::t,1.724999999999909,3.5049999999998818,0,0,1
aten::transpose,1.191000000000031,1.7799999999999727,0,0,1
aten::as_strided,0.5889999999999418,0.5889999999999418,0,0,1
aten::addmm,9.168999999999869,12.065000000000055,0,0,1
aten::expand,0.9210000000000491,1.1700000000000728,0,0,1
aten::as_strided,0.24900000000002365,0.24900000000002365,0,0,1
aten::copy_,1.6100000000001273,1.6100000000001273,0,0,1
aten::resolve_conj,0.07400000000006912,0.07400000000006912,0,0,1
aten::resolve_conj,0.041999999999916326,0.041999999999916326,0,0,1
aten::cross_entropy_loss,2.8750000000002274,34.29300000000012,0,0,1
aten::log_softmax,2.6879999999998745,13.798000000000002,0,0,1
aten::to,0.22600000000011278,0.22600000000011278,0,0,1
aten::_log_softmax,10.884000000000015,10.884000000000015,0,0,1
aten::nll_loss_nd,10.086999999999762,17.61999999999989,0,0,1
aten::nll_loss,1.5670000000000073,7.533000000000129,0,0,1
aten::nll_loss_forward,5.966000000000122,5.966000000000122,0,0,1
Optimizer.zero_grad#Adam.zero_grad,49.85200000000009,49.85200000000009,0,0,1
aten::ones_like,2.126000000000431,6.818000000000211,0,0,1
aten::empty_like,2.1629999999997835,4.055999999999813,0,0,1
aten::empty_strided,1.893000000000029,1.893000000000029,0,0,1
aten::fill_,0.6359999999999673,0.6359999999999673,0,0,1
autograd::engine::evaluate_function: NllLossBackward0,3.5690000000001874,17.04300000000012,0,0,1
NllLossBackward0,3.217999999999847,13.473999999999933,0,0,1
aten::nll_loss_backward,9.895999999999958,10.256000000000085,0,0,1
aten::zero_,0.36000000000012733,0.36000000000012733,0,0,1
autograd::engine::evaluate_function: LogSoftmaxBackward0,2.380999999999858,14.293999999999869,0,0,1
LogSoftmaxBackward0,2.866000000000213,11.913000000000011,0,0,1
aten::_log_softmax_backward_data,9.046999999999798,9.046999999999798,0,0,1
autograd::engine::evaluate_function: AddmmBackward0,6.781999999999698,48.19399999999996,0,0,1
AddmmBackward0,5.941000000000031,29.162000000000035,0,0,1
aten::t,2.602999999999838,4.583999999999833,0,0,1
aten::transpose,1.356999999999971,1.9809999999999945,0,0,1
aten::as_strided,0.6240000000000236,0.6240000000000236,0,0,1
aten::mm,8.485000000000127,8.751999999999953,0,0,1
aten::resolve_conj,0.1879999999998745,0.1879999999998745,0,0,1
aten::resolve_conj,0.038000000000010914,0.038000000000010914,0,0,1
aten::resolve_conj,0.04099999999993997,0.04099999999993997,0,0,1
aten::t,0.8690000000001419,2.331000000000131,0,0,1
aten::transpose,0.9650000000001455,1.461999999999989,0,0,1
aten::as_strided,0.49699999999984357,0.49699999999984357,0,0,1
aten::mm,5.342000000000098,5.600000000000136,0,0,1
